3,1,1,3,2,6.0,0.16666666666666666,0.16666666666666666,Graph,C:\Users\Chris\Desktop\JAVA\ICPC\ACMProblem6\src
3,0,5,1,0,6.0,0.0,0.8333333333333334,Main,C:\Users\Chris\Desktop\JAVA\ICPC\ACMProblem6\src
3,5,0,2,2,6.0,0.8333333333333334,0.0,Node,C:\Users\Chris\Desktop\JAVA\ICPC\ACMProblem6\src
1,0,0,1,0,0.0,0.0,0.0,Main,C:\Users\Chris\Desktop\JAVA\ICPC\ACMProblem7\src
1,0,0,3,1,0.0,0.0,0.0,Main,C:\Users\Chris\Desktop\JAVA\ICPC\ACMProblem8\src
1,0,0,1,0,0.0,0.0,0.0,Main,C:\Users\Chris\Desktop\JAVA\ICPC\ACMPromlem4\src
1,0,0,1,0,0.0,0.0,0.0,Main,C:\Users\Chris\Desktop\JAVA\ICPC\Circle Program\src
1,0,0,1,1,0.0,0.0,0.0,Main,C:\Users\Chris\Desktop\JAVA\ICPC\InputGen3862\src
1,0,0,5,1,0.0,0.0,0.0,Main,C:\Users\Chris\Desktop\JAVA\icpcRegional2017\src
1,0,0,2,0,0.0,0.0,0.0,Main,C:\Users\Chris\Desktop\JAVA\IPMonitor\src
8,0,0,1,0,5.0,0.0,0.0,Main,C:\Users\Chris\Desktop\JAVA\LIBGDXEXT\src
8,0,0,0,4,5.0,0.0,0.0,Arc,C:\Users\Chris\Desktop\JAVA\LIBGDXEXT\src
8,0,0,3,2,5.0,0.0,0.0,Circle,C:\Users\Chris\Desktop\JAVA\LIBGDXEXT\src
8,0,0,15,1,5.0,0.0,0.0,EMath,C:\Users\Chris\Desktop\JAVA\LIBGDXEXT\src
8,5,0,9,2,5.0,1.0,0.0,Line,C:\Users\Chris\Desktop\JAVA\LIBGDXEXT\src
8,0,0,6,5,5.0,0.0,0.0,Ngon,C:\Users\Chris\Desktop\JAVA\LIBGDXEXT\src
8,0,1,7,0,5.0,0.0,0.2,ShapeRendererExt,C:\Users\Chris\Desktop\JAVA\LIBGDXEXT\src
8,1,4,15,1,5.0,0.2,0.8,Triangle,C:\Users\Chris\Desktop\JAVA\LIBGDXEXT\src
36,5,0,1,4,58.0,0.08620689655172414,0.0,Animation,C:\Users\Chris\Desktop\JAVA\libgdxMultiplayerSuperJumper-master\libgdxMultiplayerSuperJumper-master\superjumper\src
36,0,5,3,33,58.0,0.0,0.08620689655172414,Assets,C:\Users\Chris\Desktop\JAVA\libgdxMultiplayerSuperJumper-master\libgdxMultiplayerSuperJumper-master\superjumper\src
36,2,0,4,9,58.0,0.034482758620689655,0.0,Bob,C:\Users\Chris\Desktop\JAVA\libgdxMultiplayerSuperJumper-master\libgdxMultiplayerSuperJumper-master\superjumper\src
